hari,jam,area,jumlah,kepadatan
rabu,16.00,Masjid,168,renggang
rabu,16.00,FISIP,275,renggang
rabu,16.00,FPK,101,sepi
kamis,07.00,FST,220,renggang
kamis,07.00,Danau,259,penuh
kamis,07.00,Masjid,133,sepi
kamis,07.00,FISIP,262,renggang
kamis,07.00,FPK,155,renggang
kamis,12.00,FST,197,sepi
kamis,12.00,Danau,236,penuh
kamis,12.00,Masjid,183,penuh
kamis,12.00,FISIP,230,sepi
kamis,12.00,FPK,145,sepi
kamis,16.00,FST,234,penuh
kamis,16.00,Danau,191,sepi
kamis,16.00,Masjid,178,renggang
kamis,16.00,FISIP,277,renggang
kamis,16.00,FPK,103,sepi
jumat,07.00,FST,220,renggang
jumat,07.00,Danau,247,penuh
jumat,07.00,Masjid,140,sepi
jumat,07.00,FISIP,259,renggang
jumat,07.00,FPK,150,renggang
jumat,12.00,FST,184,sepi
jumat,12.00,Danau,232,penuh
jumat,12.00,Masjid,188,penuh
jumat,12.00,FISIP,240,sepi
jumat,12.00,FPK,134,sepi
jumat,16.00,FST,230,penuh
jumat,16.00,Danau,205,renggang
jumat,16.00,Masjid,179,renggang
jumat,16.00,FISIP,278,renggang
jumat,16.00,FPK,117,sepi
senin,07.00,FST,211,renggang
senin,07.00,Danau,255,penuh
senin,07.00,Masjid,137,sepi
senin,07.00,FISIP,255,renggang
senin,07.00,FPK,155,renggang
senin,12.00,FST,183,sepi
senin,12.00,Danau,232,penuh
senin,12.00,Masjid,192,penuh
senin,12.00,FISIP,226,sepi
senin,12.00,FPK,132,sepi
senin,16.00,FST,246,penuh
senin,16.00,Danau,197,sepi
senin,16.00,Masjid,177,renggang
senin,16.00,FISIP,287,penuh
senin,16.00,FPK,106,sepi
selasa,07.00,FST,212,renggang
selasa,07.00,Danau,250,penuh
selasa,07.00,Masjid,140,sepi
selasa,07.00,FISIP,265,renggang
selasa,07.00,FPK,163,renggang
selasa,12.00,FST,185,sepi
selasa,12.00,Danau,231,penuh
selasa,12.00,Masjid,195,penuh
selasa,12.00,FISIP,229,sepi
selasa,12.00,FPK,136,sepi
selasa,16.00,FST,235,penuh
selasa,16.00,Danau,204,renggang
selasa,16.00,Masjid,173,renggang
selasa,16.00,FISIP,273,renggang
selasa,16.00,FPK,105,sepi
rabu,07.00,FST,212,renggang
rabu,07.00,Danau,248,penuh
rabu,07.00,Masjid,138,sepi
rabu,07.00,FISIP,268,renggang
rabu,07.00,FPK,165,renggang
rabu,12.00,FST,181,sepi
rabu,12.00,Danau,222,renggang
rabu,12.00,Masjid,194,penuh
rabu,12.00,FISIP,225,sepi
rabu,12.00,FPK,143,sepi
rabu,16.00,FST,233,penuh
rabu,16.00,Danau,195,sepi
rabu,16.00,Masjid,170,renggang
rabu,16.00,FISIP,280,penuh
rabu,16.00,FPK,115,sepi
kamis,07.00,FST,214,renggang
kamis,07.00,Danau,253,penuh
kamis,07.00,Masjid,150,renggang
kamis,07.00,FISIP,251,renggang
kamis,07.00,FPK,152,renggang
kamis,12.00,FST,197,sepi
kamis,12.00,Danau,226,renggang
kamis,12.00,Masjid,192,penuh
kamis,12.00,FISIP,226,sepi
kamis,12.00,FPK,140,sepi
kamis,16.00,FST,230,penuh
kamis,16.00,Danau,196,sepi
kamis,16.00,Masjid,180,penuh
kamis,16.00,FISIP,278,renggang
kamis,16.00,FPK,108,sepi
jumat,07.00,FST,228,renggang
jumat,07.00,Danau,248,penuh
jumat,07.00,Masjid,130,sepi
jumat,07.00,FISIP,257,renggang
jumat,07.00,FPK,159,renggang
jumat,12.00,FST,188,sepi
jumat,12.00,Danau,230,penuh
jumat,12.00,Masjid,186,penuh
jumat,12.00,FISIP,233,sepi
jumat,12.00,FPK,135,sepi
jumat,16.00,FST,246,penuh
jumat,16.00,Danau,205,renggang
jumat,16.00,Masjid,170,renggang
jumat,16.00,FISIP,273,renggang
jumat,16.00,FPK,114,sepi
senin,07.00,FST,220,renggang
senin,07.00,Danau,240,penuh
senin,07.00,Masjid,148,sepi
senin,07.00,FISIP,260,renggang
senin,07.00,FPK,161,renggang
senin,12.00,FST,200,renggang
senin,12.00,Danau,226,renggang
senin,12.00,Masjid,195,penuh
senin,12.00,FISIP,230,sepi
senin,12.00,FPK,133,sepi
senin,16.00,FST,248,penuh
senin,16.00,Danau,206,renggang
senin,16.00,Masjid,178,renggang
senin,16.00,FISIP,286,penuh
senin,16.00,FPK,101,sepi
selasa,07.00,FST,215,renggang
selasa,07.00,Danau,259,penuh
selasa,07.00,Masjid,135,sepi
selasa,07.00,FISIP,256,renggang
selasa,07.00,FPK,156,renggang
selasa,12.00,FST,197,sepi
selasa,12.00,Danau,238,penuh
selasa,12.00,Masjid,187,penuh
selasa,12.00,FISIP,232,sepi
selasa,12.00,FPK,140,sepi
selasa,16.00,FST,248,penuh
selasa,16.00,Danau,190,sepi
selasa,16.00,Masjid,169,renggang
selasa,16.00,FISIP,283,penuh
selasa,16.00,FPK,100,sepi
rabu,07.00,FST,229,renggang
rabu,07.00,Danau,254,penuh
rabu,07.00,Masjid,147,sepi
rabu,07.00,FISIP,258,renggang
rabu,07.00,FPK,162,renggang
rabu,12.00,FST,188,sepi
rabu,12.00,Danau,237,penuh
rabu,12.00,Masjid,193,penuh
rabu,12.00,FISIP,239,sepi
rabu,12.00,FPK,140,sepi
rabu,16.00,FST,248,penuh
rabu,16.00,Danau,197,sepi
rabu,16.00,Masjid,170,renggang
rabu,16.00,FISIP,275,renggang
rabu,16.00,FPK,111,sepi
kamis,07.00,FST,219,renggang
kamis,07.00,Danau,255,penuh
kamis,07.00,Masjid,137,sepi
kamis,07.00,FISIP,265,renggang
kamis,07.00,FPK,158,renggang
kamis,12.00,FST,189,sepi
kamis,12.00,Danau,231,penuh
kamis,12.00,Masjid,193,penuh
kamis,12.00,FISIP,221,sepi
kamis,12.00,FPK,141,sepi
kamis,16.00,FST,243,penuh
kamis,16.00,Danau,210,renggang
kamis,16.00,Masjid,163,renggang
kamis,16.00,FISIP,271,renggang
kamis,16.00,FPK,110,sepi
jumat,07.00,FST,224,renggang
jumat,07.00,Danau,248,penuh
jumat,07.00,Masjid,144,sepi
jumat,07.00,FISIP,260,renggang
jumat,07.00,FPK,158,renggang
jumat,12.00,FST,185,sepi
jumat,12.00,Danau,237,penuh
jumat,12.00,Masjid,195,penuh
jumat,12.00,FISIP,235,sepi
jumat,12.00,FPK,130,sepi
jumat,16.00,FST,234,penuh
jumat,16.00,Danau,196,sepi
jumat,16.00,Masjid,166,renggang
jumat,16.00,FISIP,271,renggang
jumat,16.00,FPK,117,sepi
senin,07.00,FST,219,renggang
senin,07.00,Danau,244,penuh
senin,07.00,Masjid,145,sepi
senin,07.00,FISIP,265,renggang
senin,07.00,FPK,163,renggang
senin,12.00,FST,186,sepi
senin,12.00,Danau,228,renggang
senin,12.00,Masjid,195,penuh
senin,12.00,FISIP,236,sepi
senin,12.00,FPK,137,sepi
senin,16.00,FST,235,penuh
senin,16.00,Danau,210,renggang
senin,16.00,Masjid,161,renggang
senin,16.00,FISIP,283,penuh
senin,16.00,FPK,103,sepi
selasa,07.00,FST,214,renggang
selasa,07.00,Danau,246,penuh
selasa,07.00,Masjid,134,sepi
selasa,07.00,FISIP,254,renggang
selasa,07.00,FPK,154,renggang
selasa,12.00,FST,193,sepi
selasa,12.00,Danau,235,penuh
selasa,12.00,Masjid,195,penuh
selasa,12.00,FISIP,224,sepi
selasa,12.00,FPK,147,sepi
selasa,16.00,FST,239,penuh
selasa,16.00,Danau,203,renggang
selasa,16.00,Masjid,167,renggang
selasa,16.00,FISIP,285,penuh
selasa,16.00,FPK,103,sepi
rabu,07.00,FST,220,renggang
rabu,07.00,Danau,258,penuh
rabu,07.00,Masjid,138,sepi
rabu,07.00,FISIP,264,renggang
rabu,07.00,FPK,169,renggang
rabu,12.00,FST,185,sepi
rabu,12.00,Danau,229,renggang
rabu,12.00,Masjid,200,penuh
rabu,12.00,FISIP,222,sepi
rabu,12.00,FPK,135,sepi
rabu,16.00,FST,244,penuh
rabu,16.00,Danau,205,renggang
rabu,16.00,Masjid,180,penuh
rabu,16.00,FISIP,275,renggang
rabu,16.00,FPK,120,sepi
kamis,07.00,FST,211,renggang
kamis,07.00,Danau,260,penuh
kamis,07.00,Masjid,149,sepi
kamis,07.00,FISIP,250,renggang
kamis,07.00,FPK,160,renggang
kamis,12.00,FST,192,sepi
kamis,12.00,Danau,224,renggang
kamis,12.00,Masjid,186,penuh
kamis,12.00,FISIP,237,sepi
kamis,12.00,FPK,144,sepi
kamis,16.00,FST,232,penuh
kamis,16.00,Danau,193,sepi
kamis,16.00,Masjid,164,renggang
kamis,16.00,FISIP,287,penuh
kamis,16.00,FPK,108,sepi
jumat,07.00,FST,229,renggang
jumat,07.00,Danau,250,penuh
jumat,07.00,Masjid,147,sepi
jumat,07.00,FISIP,250,renggang
jumat,07.00,FPK,158,renggang
jumat,12.00,FST,196,sepi
jumat,12.00,Danau,224,renggang
jumat,12.00,Masjid,190,penuh
jumat,12.00,FISIP,223,sepi
jumat,12.00,FPK,135,sepi
jumat,16.00,FST,234,penuh
jumat,16.00,Danau,200,renggang
jumat,16.00,Masjid,169,renggang
jumat,16.00,FISIP,278,renggang
jumat,16.00,FPK,101,sepi
senin,07.00,FST,220,renggang
senin,07.00,Danau,241,penuh
senin,07.00,Masjid,145,sepi
senin,07.00,FISIP,268,renggang
senin,07.00,FPK,158,renggang
senin,12.00,FST,191,sepi
senin,12.00,Danau,238,penuh
senin,12.00,Masjid,185,penuh
senin,12.00,FISIP,240,sepi
senin,12.00,FPK,148,sepi
senin,16.00,FST,237,penuh
senin,16.00,Danau,205,renggang
senin,16.00,Masjid,178,renggang
senin,16.00,FISIP,279,renggang
senin,16.00,FPK,109,sepi
selasa,07.00,FST,221,renggang
selasa,07.00,Danau,258,penuh
selasa,07.00,Masjid,131,sepi
selasa,07.00,FISIP,256,renggang
selasa,07.00,FPK,155,renggang
selasa,12.00,FST,197,sepi
selasa,12.00,Danau,227,renggang
selasa,12.00,Masjid,194,penuh
selasa,12.00,FISIP,235,sepi
selasa,12.00,FPK,139,sepi
selasa,16.00,FST,246,penuh
selasa,16.00,Danau,200,renggang
selasa,16.00,Masjid,174,renggang
selasa,16.00,FISIP,285,penuh
selasa,16.00,FPK,100,sepi
rabu,07.00,FST,214,renggang
rabu,07.00,Danau,249,penuh
rabu,07.00,Masjid,140,sepi
rabu,07.00,FISIP,254,renggang
rabu,07.00,FPK,162,renggang
rabu,12.00,FST,198,sepi
rabu,12.00,Danau,237,penuh
rabu,12.00,Masjid,189,penuh
rabu,12.00,FISIP,234,sepi
rabu,12.00,FPK,141,sepi
rabu,16.00,FST,246,penuh
rabu,16.00,Danau,208,renggang
rabu,16.00,Masjid,169,renggang
rabu,16.00,FISIP,279,renggang
rabu,16.00,FPK,120,sepi
kamis,07.00,FST,224,renggang
kamis,07.00,Danau,245,penuh
kamis,07.00,Masjid,145,sepi
kamis,07.00,FISIP,266,renggang
kamis,07.00,FPK,159,renggang
kamis,12.00,FST,184,sepi
kamis,12.00,Danau,223,renggang
kamis,12.00,Masjid,196,penuh
kamis,12.00,FISIP,220,sepi
kamis,12.00,FPK,139,sepi
kamis,16.00,FST,246,penuh
kamis,16.00,Danau,194,sepi
kamis,16.00,Masjid,174,renggang
kamis,16.00,FISIP,273,renggang
kamis,16.00,FPK,119,sepi
jumat,07.00,FST,211,renggang
jumat,07.00,Danau,246,penuh
jumat,07.00,Masjid,135,sepi
jumat,07.00,FISIP,261,renggang
jumat,07.00,FPK,157,renggang
jumat,12.00,FST,189,sepi
jumat,12.00,Danau,238,penuh
jumat,12.00,Masjid,198,penuh
jumat,12.00,FISIP,227,sepi
jumat,12.00,FPK,141,sepi
jumat,16.00,FST,247,penuh
jumat,16.00,Danau,198,sepi
jumat,16.00,Masjid,162,renggang
jumat,16.00,FISIP,290,penuh
jumat,16.00,FPK,110,sepi
senin,07.00,FST,221,renggang
senin,07.00,Danau,256,penuh
senin,07.00,Masjid,136,sepi
senin,07.00,FISIP,270,renggang
senin,07.00,FPK,151,renggang
senin,12.00,FST,200,renggang
senin,12.00,Danau,230,penuh
senin,12.00,Masjid,180,penuh
senin,12.00,FISIP,240,sepi
senin,12.00,FPK,150,renggang
senin,16.00,FST,246,penuh
senin,16.00,Danau,198,sepi
senin,16.00,Masjid,166,renggang
senin,16.00,FISIP,283,penuh
senin,16.00,FPK,101,sepi
selasa,07.00,FST,211,renggang
selasa,07.00,Danau,249,penuh
selasa,07.00,Masjid,146,sepi
selasa,07.00,FISIP,250,renggang
selasa,07.00,FPK,156,renggang
selasa,12.00,FST,185,sepi
selasa,12.00,Danau,240,penuh
selasa,12.00,Masjid,192,penuh
selasa,12.00,FISIP,233,sepi
selasa,12.00,FPK,145,sepi
selasa,16.00,FST,247,penuh
selasa,16.00,Danau,201,renggang
selasa,16.00,Masjid,171,renggang
selasa,16.00,FISIP,270,renggang
selasa,16.00,FPK,120,sepi
rabu,07.00,FST,215,renggang
rabu,07.00,Danau,245,penuh
rabu,07.00,Masjid,130,sepi
rabu,07.00,FISIP,260,renggang
rabu,07.00,FPK,155,renggang
rabu,12.00,FST,187,sepi
rabu,12.00,Danau,237,penuh
rabu,12.00,Masjid,183,penuh
rabu,12.00,FISIP,238,sepi
rabu,12.00,FPK,132,sepi
rabu,16.00,FST,235,penuh
rabu,16.00,Danau,193,sepi
rabu,16.00,Masjid,176,renggang
rabu,16.00,FISIP,272,renggang
rabu,16.00,FPK,111,sepi
kamis,07.00,FST,229,renggang
kamis,07.00,Danau,243,penuh
kamis,07.00,Masjid,143,sepi
kamis,07.00,FISIP,260,renggang
kamis,07.00,FPK,150,renggang
kamis,12.00,FST,187,sepi
kamis,12.00,Danau,222,renggang
kamis,12.00,Masjid,186,penuh
kamis,12.00,FISIP,234,sepi
kamis,12.00,FPK,133,sepi
kamis,16.00,FST,231,penuh
kamis,16.00,Danau,197,sepi
kamis,16.00,Masjid,173,renggang
kamis,16.00,FISIP,286,penuh
kamis,16.00,FPK,105,sepi
jumat,07.00,FST,225,renggang
jumat,07.00,Danau,243,penuh
jumat,07.00,Masjid,143,sepi
jumat,07.00,FISIP,270,renggang
jumat,07.00,FPK,166,renggang
jumat,12.00,FST,196,sepi
jumat,12.00,Danau,223,renggang
jumat,12.00,Masjid,198,penuh
jumat,12.00,FISIP,224,sepi
jumat,12.00,FPK,145,sepi
jumat,16.00,FST,237,penuh
jumat,16.00,Danau,206,renggang
jumat,16.00,Masjid,172,renggang
jumat,16.00,FISIP,287,penuh
jumat,16.00,FPK,102,sepi
senin,07.00,FST,230,penuh
senin,07.00,Danau,260,penuh
senin,07.00,Masjid,141,sepi
senin,07.00,FISIP,258,renggang
senin,07.00,FPK,153,renggang
senin,12.00,FST,200,renggang
senin,12.00,Danau,227,renggang
senin,12.00,Masjid,184,penuh
senin,12.00,FISIP,236,sepi
senin,12.00,FPK,143,sepi
senin,16.00,FST,241,penuh
senin,16.00,Danau,192,sepi
senin,16.00,Masjid,180,penuh
senin,16.00,FISIP,284,penuh
senin,16.00,FPK,120,sepi
selasa,07.00,FST,227,renggang
selasa,07.00,Danau,255,penuh
selasa,07.00,Masjid,149,sepi
selasa,07.00,FISIP,262,renggang
selasa,07.00,FPK,158,renggang
selasa,12.00,FST,187,sepi
selasa,12.00,Danau,240,penuh
selasa,12.00,Masjid,199,penuh
selasa,12.00,FISIP,235,sepi
selasa,12.00,FPK,139,sepi
selasa,16.00,FST,249,penuh
selasa,16.00,Danau,207,renggang
selasa,16.00,Masjid,169,renggang
selasa,16.00,FISIP,285,penuh
selasa,16.00,FPK,113,sepi
rabu,07.00,FST,212,renggang
rabu,07.00,Danau,257,penuh
rabu,07.00,Masjid,137,sepi
rabu,07.00,FISIP,265,renggang
rabu,07.00,FPK,155,renggang
rabu,12.00,FST,192,sepi
rabu,12.00,Danau,231,penuh
rabu,12.00,Masjid,182,penuh
rabu,12.00,FISIP,233,sepi
rabu,12.00,FPK,148,sepi
rabu,16.00,FST,239,penuh
rabu,16.00,Danau,203,renggang
rabu,16.00,Masjid,160,renggang
rabu,16.00,FISIP,286,penuh
rabu,16.00,FPK,109,sepi
kamis,07.00,FST,217,renggang
kamis,07.00,Danau,253,penuh
kamis,07.00,Masjid,136,sepi
kamis,07.00,FISIP,260,renggang
kamis,07.00,FPK,165,renggang
kamis,12.00,FST,189,sepi
kamis,12.00,Danau,223,renggang
kamis,12.00,Masjid,190,penuh
kamis,12.00,FISIP,230,sepi
kamis,12.00,FPK,143,sepi
kamis,16.00,FST,243,penuh
kamis,16.00,Danau,206,renggang
kamis,16.00,Masjid,179,renggang
kamis,16.00,FISIP,280,penuh
kamis,16.00,FPK,112,sepi
jumat,07.00,FST,227,renggang
jumat,07.00,Danau,254,penuh
jumat,07.00,Masjid,133,sepi
jumat,07.00,FISIP,261,renggang
jumat,07.00,FPK,158,renggang
jumat,12.00,FST,195,sepi
jumat,12.00,Danau,238,penuh
jumat,12.00,Masjid,200,penuh
jumat,12.00,FISIP,234,sepi
jumat,12.00,FPK,144,sepi
jumat,16.00,FST,232,penuh
jumat,16.00,Danau,209,renggang
jumat,16.00,Masjid,168,renggang
jumat,16.00,FISIP,273,renggang
jumat,16.00,FPK,106,sepi
senin,07.00,FST,226,renggang
senin,07.00,Danau,253,penuh
senin,07.00,Masjid,137,sepi
senin,07.00,FISIP,256,renggang
senin,07.00,FPK,153,renggang
senin,12.00,FST,197,sepi
senin,12.00,Danau,232,penuh
senin,12.00,Masjid,196,penuh
senin,12.00,FISIP,223,sepi
senin,12.00,FPK,140,sepi
senin,16.00,FST,246,penuh
senin,16.00,Danau,202,renggang
senin,16.00,Masjid,164,renggang
senin,16.00,FISIP,278,renggang
senin,16.00,FPK,112,sepi
selasa,07.00,FST,223,renggang
selasa,07.00,Danau,256,penuh
selasa,07.00,Masjid,138,sepi
selasa,07.00,FISIP,268,renggang
selasa,07.00,FPK,165,renggang
selasa,12.00,FST,188,sepi
selasa,12.00,Danau,221,renggang
selasa,12.00,Masjid,188,penuh
selasa,12.00,FISIP,233,sepi
selasa,12.00,FPK,144,sepi
selasa,16.00,FST,250,penuh
selasa,16.00,Danau,193,sepi
selasa,16.00,Masjid,178,renggang
selasa,16.00,FISIP,274,renggang
selasa,16.00,FPK,108,sepi
rabu,07.00,FST,229,renggang
rabu,07.00,Danau,252,penuh
rabu,07.00,Masjid,146,sepi
rabu,07.00,FISIP,268,renggang
rabu,07.00,FPK,156,renggang
rabu,12.00,FST,185,sepi
rabu,12.00,Danau,226,renggang
rabu,12.00,Masjid,180,penuh
rabu,12.00,FISIP,224,sepi
rabu,12.00,FPK,147,sepi
rabu,16.00,FST,239,penuh
rabu,16.00,Danau,196,sepi
rabu,16.00,Masjid,175,renggang
rabu,16.00,FISIP,273,renggang
rabu,16.00,FPK,120,sepi
kamis,07.00,FST,218,renggang
kamis,07.00,Danau,247,penuh
kamis,07.00,Masjid,146,sepi
kamis,07.00,FISIP,269,renggang
kamis,07.00,FPK,150,renggang
kamis,12.00,FST,184,sepi
kamis,12.00,Danau,236,penuh
kamis,12.00,Masjid,199,penuh
kamis,12.00,FISIP,224,sepi
kamis,12.00,FPK,141,sepi
kamis,16.00,FST,241,penuh
kamis,16.00,Danau,196,sepi
kamis,16.00,Masjid,179,renggang
kamis,16.00,FISIP,282,penuh
kamis,16.00,FPK,118,sepi
jumat,07.00,FST,213,renggang
jumat,07.00,Danau,248,penuh
jumat,07.00,Masjid,146,sepi
jumat,07.00,FISIP,255,renggang
jumat,07.00,FPK,167,renggang
jumat,12.00,FST,180,sepi
jumat,12.00,Danau,238,penuh
jumat,12.00,Masjid,199,penuh
jumat,12.00,FISIP,224,sepi
jumat,12.00,FPK,135,sepi
jumat,16.00,FST,241,penuh
jumat,16.00,Danau,195,sepi
jumat,16.00,Masjid,169,renggang
jumat,16.00,FISIP,272,renggang
jumat,16.00,FPK,108,sepi
senin,07.00,FST,222,renggang
senin,07.00,Danau,258,penuh
senin,07.00,Masjid,134,sepi
senin,07.00,FISIP,269,renggang
senin,07.00,FPK,157,renggang
senin,12.00,FST,193,sepi
senin,12.00,Danau,240,penuh
senin,12.00,Masjid,186,penuh
senin,12.00,FISIP,237,sepi
senin,12.00,FPK,131,sepi
senin,16.00,FST,246,penuh
senin,16.00,Danau,200,renggang
senin,16.00,Masjid,164,renggang
senin,16.00,FISIP,275,renggang
senin,16.00,FPK,120,sepi
selasa,07.00,FST,214,renggang
selasa,07.00,Danau,246,penuh
selasa,07.00,Masjid,134,sepi
selasa,07.00,FISIP,267,renggang
selasa,07.00,FPK,157,renggang
selasa,12.00,FST,199,sepi
selasa,12.00,Danau,236,penuh
selasa,12.00,Masjid,195,penuh
selasa,12.00,FISIP,238,sepi
selasa,12.00,FPK,135,sepi
selasa,16.00,FST,237,penuh
selasa,16.00,Danau,203,renggang
selasa,16.00,Masjid,161,renggang
selasa,16.00,FISIP,270,renggang
selasa,16.00,FPK,110,sepi
rabu,07.00,FST,229,renggang
rabu,07.00,Danau,259,penuh
rabu,07.00,Masjid,145,sepi
rabu,07.00,FISIP,269,renggang
rabu,07.00,FPK,158,renggang
rabu,12.00,FST,183,sepi
rabu,12.00,Danau,228,renggang
rabu,12.00,Masjid,196,penuh
rabu,12.00,FISIP,231,sepi
rabu,12.00,FPK,132,sepi
rabu,16.00,FST,238,penuh
rabu,16.00,Danau,198,sepi
rabu,16.00,Masjid,167,renggang
rabu,16.00,FISIP,290,penuh
rabu,16.00,FPK,118,sepi
kamis,07.00,FST,218,renggang
kamis,07.00,Danau,247,penuh
kamis,07.00,Masjid,133,sepi
kamis,07.00,FISIP,266,renggang
kamis,07.00,FPK,159,renggang
kamis,12.00,FST,185,sepi
kamis,12.00,Danau,233,penuh
kamis,12.00,Masjid,181,penuh
kamis,12.00,FISIP,235,sepi
kamis,12.00,FPK,147,sepi
kamis,16.00,FST,240,penuh
kamis,16.00,Danau,201,renggang
kamis,16.00,Masjid,178,renggang
kamis,16.00,FISIP,275,renggang
kamis,16.00,FPK,103,sepi
jumat,07.00,FST,224,renggang
jumat,07.00,Danau,240,penuh
jumat,07.00,Masjid,134,sepi
jumat,07.00,FISIP,256,renggang
jumat,07.00,FPK,157,renggang
jumat,12.00,FST,194,sepi
jumat,12.00,Danau,234,penuh
jumat,12.00,Masjid,186,penuh
jumat,12.00,FISIP,222,sepi
jumat,12.00,FPK,137,sepi
jumat,16.00,FST,240,penuh
jumat,16.00,Danau,201,renggang
jumat,16.00,Masjid,172,renggang
jumat,16.00,FISIP,284,penuh
jumat,16.00,FPK,116,sepi
senin,07.00,FST,225,renggang
senin,07.00,Danau,256,penuh
senin,07.00,Masjid,136,sepi
senin,07.00,FISIP,264,renggang
senin,07.00,FPK,159,renggang
senin,12.00,FST,195,sepi
senin,12.00,Danau,237,penuh
senin,12.00,Masjid,187,penuh
senin,12.00,FISIP,237,sepi
senin,12.00,FPK,142,sepi
senin,16.00,FST,241,penuh
senin,16.00,Danau,191,sepi
senin,16.00,Masjid,180,penuh
senin,16.00,FISIP,279,renggang
senin,16.00,FPK,119,sepi
selasa,07.00,FST,216,renggang
selasa,07.00,Danau,252,penuh
selasa,07.00,Masjid,131,sepi
selasa,07.00,FISIP,261,renggang
selasa,07.00,FPK,161,renggang
selasa,12.00,FST,196,sepi
selasa,12.00,Danau,227,renggang
selasa,12.00,Masjid,194,penuh
selasa,12.00,FISIP,220,sepi
selasa,12.00,FPK,137,sepi
selasa,16.00,FST,243,penuh
selasa,16.00,Danau,201,renggang
selasa,16.00,Masjid,160,renggang
selasa,16.00,FISIP,274,renggang
selasa,16.00,FPK,107,sepi
rabu,07.00,FST,213,renggang
rabu,07.00,Danau,248,penuh
rabu,07.00,Masjid,137,sepi
rabu,07.00,FISIP,254,renggang
rabu,07.00,FPK,168,renggang
rabu,12.00,FST,185,sepi
rabu,12.00,Danau,232,penuh
rabu,12.00,Masjid,192,penuh
rabu,12.00,FISIP,237,sepi
rabu,12.00,FPK,134,sepi
rabu,16.00,FST,230,penuh
rabu,16.00,Danau,204,renggang
rabu,16.00,Masjid,175,renggang
rabu,16.00,FISIP,290,penuh
rabu,16.00,FPK,119,sepi
kamis,07.00,FST,218,renggang
kamis,07.00,Danau,257,penuh
kamis,07.00,Masjid,147,sepi
kamis,07.00,FISIP,265,renggang
kamis,07.00,FPK,169,renggang
kamis,12.00,FST,184,sepi
kamis,12.00,Danau,222,renggang
kamis,12.00,Masjid,183,penuh
kamis,12.00,FISIP,222,sepi
kamis,12.00,FPK,142,sepi
kamis,16.00,FST,247,penuh
kamis,16.00,Danau,209,renggang
kamis,16.00,Masjid,167,renggang
kamis,16.00,FISIP,289,penuh
kamis,16.00,FPK,107,sepi
jumat,07.00,FST,230,penuh
jumat,07.00,Danau,260,penuh
jumat,07.00,Masjid,150,renggang
jumat,07.00,FISIP,260,renggang
jumat,07.00,FPK,165,renggang
jumat,12.00,FST,183,sepi
jumat,12.00,Danau,225,renggang
jumat,12.00,Masjid,196,penuh
jumat,12.00,FISIP,226,sepi
jumat,12.00,FPK,142,sepi
jumat,16.00,FST,244,penuh
jumat,16.00,Danau,208,renggang
jumat,16.00,Masjid,176,renggang
jumat,16.00,FISIP,273,renggang
jumat,16.00,FPK,108,sepi
senin,07.00,FST,229,renggang
senin,07.00,Danau,248,penuh
senin,07.00,Masjid,139,sepi
senin,07.00,FISIP,257,renggang
senin,07.00,FPK,170,renggang
senin,12.00,FST,189,sepi
senin,12.00,Danau,224,renggang
senin,12.00,Masjid,200,penuh
senin,12.00,FISIP,230,sepi
senin,12.00,FPK,143,sepi
senin,16.00,FST,232,penuh
senin,16.00,Danau,203,renggang
senin,16.00,Masjid,161,renggang
senin,16.00,FISIP,273,renggang
senin,16.00,FPK,102,sepi
selasa,07.00,FST,227,renggang
selasa,07.00,Danau,252,penuh
selasa,07.00,Masjid,140,sepi
selasa,07.00,FISIP,252,renggang
selasa,07.00,FPK,153,renggang
selasa,12.00,FST,198,sepi
selasa,12.00,Danau,229,renggang
selasa,12.00,Masjid,194,penuh
selasa,12.00,FISIP,231,sepi
selasa,12.00,FPK,135,sepi
selasa,16.00,FST,245,penuh
selasa,16.00,Danau,208,renggang
selasa,16.00,Masjid,175,renggang
selasa,16.00,FISIP,273,renggang
selasa,16.00,FPK,106,sepi
rabu,07.00,FST,212,renggang
rabu,07.00,Danau,248,penuh
rabu,07.00,Masjid,134,sepi
rabu,07.00,FISIP,270,renggang
rabu,07.00,FPK,165,renggang
rabu,12.00,FST,197,sepi
rabu,12.00,Danau,225,renggang
rabu,12.00,Masjid,192,penuh
rabu,12.00,FISIP,221,sepi
rabu,12.00,FPK,150,renggang
rabu,16.00,FST,244,penuh
rabu,16.00,Danau,206,renggang
rabu,16.00,Masjid,169,renggang
rabu,16.00,FISIP,286,penuh
rabu,16.00,FPK,106,sepi
kamis,07.00,FST,218,renggang
kamis,07.00,Danau,260,penuh
kamis,07.00,Masjid,137,sepi
kamis,07.00,FISIP,264,renggang
kamis,07.00,FPK,165,renggang
kamis,12.00,FST,186,sepi
kamis,12.00,Danau,221,renggang
kamis,12.00,Masjid,194,penuh
kamis,12.00,FISIP,233,sepi
kamis,12.00,FPK,142,sepi
kamis,16.00,FST,245,penuh
kamis,16.00,Danau,209,renggang
kamis,16.00,Masjid,174,renggang
kamis,16.00,FISIP,281,penuh
kamis,16.00,FPK,112,sepi
jumat,07.00,FST,216,renggang
jumat,07.00,Danau,259,penuh
jumat,07.00,Masjid,132,sepi
jumat,07.00,FISIP,264,renggang
jumat,07.00,FPK,159,renggang
jumat,12.00,FST,199,sepi
jumat,12.00,Danau,224,renggang
jumat,12.00,Masjid,195,penuh
